freq,f_len,max_subgram_freq,partial_order,min_support,mutual_confidence,f_avg_wordlength,f_pos_nn,f_pos_prop,f_pos_verb,f_pos_adj,f_pos_deter,f_pos_empty,f_pos_other,f_completeness,f_postagUniqueness,is_know_phrase
1,2,0,0,0.07,-1,6.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,0,0,0.07,-1,10.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,4,3,0,0.14,-1,8.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,4
1,6,3,0,0.5,-1,8.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
5,2,0,0,0.36,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,16,0,0.07,0.188,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,0,0,0.07,-1,4.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
1,8,1,0,-1,-1,5.12,0.75,0.0,0.0,0.125,0.0,0.125,0.0,0,0,2
1,7,1,0,-1,-1,6.0,0.857,0.0,0.0,0.143,0.0,0.0,0.0,0,0,2
6,3,0,0,0.43,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,7,6,0,0.33,-1,7.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
38,1,0,0,2.71,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
4,2,0,0,0.29,-1,6.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,1
1,4,14,0,0.07,0.179,7.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,10.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
2,3,36,0,0.14,-1,12.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,0,0,0.07,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,1,0,0,0.14,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,3,0,0,0.21,-1,8.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,4
2,3,1,0,0.14,-1,7.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,7,5,0,-1,-1,6.43,0.714,0.0,0.0,0.286,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,5.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,5.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
27,2,0,0,1.93,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,4,1,0,0.14,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
13,4,41,0,0.93,-1,7.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,5.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,1
12,2,0,0,0.86,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.67,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
97,1,0,0,6.93,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
10,2,0,0,0.1,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,10,0,0.01,5.5,7.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.01,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.01,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
26,2,0,0,0.27,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,26,0,0.01,0.643,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.01,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
5,2,0,0,0.05,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,5,0,0.01,0.6,8.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
7,3,0,0,0.5,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,7,0,0.07,-1,7.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,8.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,1,0,0,0.36,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,6,1,0,0.2,-1,6.33,0.833,0.0,0.0,0.167,0.0,0.0,0.0,0,0,2
5,2,0,0,0.36,-1,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,6,5,0,0.2,3.0,5.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,4.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
5,1,0,0,0.36,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,5,0,0,0.14,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,0,0,0.07,-1,6.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,13.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
11,1,0,0,0.79,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,90,0,0.07,-1,5.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,0,0,0.07,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,9.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,3,0,0.07,2.0,8.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,1,0,0.14,-1,5.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,2,0,0,0.14,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,14.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
3,1,0,0,0.21,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.36,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,5,0,0.07,1.5,6.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2
4,1,0,0,0.29,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
13,1,0,0,0.93,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,1,0,0,0.14,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,2,0,0,0.21,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
3,3,0,0,0.21,-1,7.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,13.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
4,1,0,0,0.29,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,3,0,0.07,-1,6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,10.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,11.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,5,0,0,0.21,-1,4.0,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0,0,1
6,1,0,0,0.43,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
20,2,0,0,1.43,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,21,0,0.05,0.5,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
21,1,0,0,1.5,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,1,0,0,0.21,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
17,2,0,0,1.21,-1,12.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
2,4,0,0,0.14,-1,7.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,6,2,0,0.5,-1,7.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
4,2,0,0,0.29,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,4,0,0.07,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2,6,4,0,0.5,-1,3.67,0.833,0.0,0.0,0.0,0.0,0.167,0.0,0,0,1
1,3,4,0,0.07,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,9,18,0,-1,2.5,5.0,0.778,0.0,0.0,0.111,0.0,0.111,0.0,0,0,2
2,2,0,0,0.14,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,3,8,0,0.14,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
8,2,0,0,0.57,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,8,0,0.07,1.5,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,3,1,0,0.07,-1,9.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,2,0,0,0.21,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,5.67,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,4
8,2,0,0,0.57,-1,8.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,6,8,0,0.12,2.25,7.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
5,3,2,0,0.36,-1,10.33,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,5,5,0,0.07,-1,9.8,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0,0,2
7,4,12,0,0.5,-1,9.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,7,12,0,0.14,-1,8.71,0.714,0.0,0.286,0.0,0.0,0.0,0.0,0,0,2
2,3,0,0,0.14,-1,6.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,5,2,0,0.07,-1,7.2,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,6.67,0.333,0.0,0.667,0.0,0.0,0.0,0.0,0,0,2
2,4,0,0,0.14,-1,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
1,7,118,0,0.5,-1,6.14,0.714,0.0,0.286,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.07,-1,5.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,2
14,4,4,0,1.0,-1,8.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,6,14,0,0.07,-1,7.33,0.833,0.0,0.167,0.0,0.0,0.0,0.0,0,0,2
1,5,310,0,0.07,-1,6.8,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,4,1,0,0.07,-1,6.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,1
1,4,15,0,0.07,-1,9.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,3,4,0,0.07,-1,9.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
2,1,0,0,0.14,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
6,3,0,0,0.43,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,57,0,0.07,-1,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,2,0,0,0.21,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,5,3,0,0.07,-1,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,6,3,0,0.5,-1,6.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.14,-1,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,5,3,0,0.07,0.5,4.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
5,2,0,0,0.36,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,4,5,0,0.07,3.0,7.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,5,0,0.07,0.6,6.25,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,5,0,0.07,-1,5.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
2,5,5,0,0.14,-1,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2
104,3,5,0,7.43,-1,6.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,104,0,0.01,-1,7.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,4,104,0,0.03,-1,5.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,104,0,0.01,3.0,5.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,1,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
16,1,0,0,1.14,-1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,32,0,0.12,-1,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2
2,2,0,0,0.12,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,32,0,0.06,-1,9.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,2,0,0,0.19,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,3,0,0.06,-1,10.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,3,0,0.06,-1,9.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,4,0,0.06,-1,11.33,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,2
18,1,0,0,1.29,-1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
3,3,17,0,0.21,-1,7.67,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
24,3,2,0,1.71,-1,10.0,0.667,0.0,0.333,0.0,0.0,0.0,0.0,0,0,2
1,5,24,0,0.04,-1,8.2,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0,0,2
1,5,1,0,0.07,-1,8.2,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0,0,2
9,2,0,0,0.64,-1,9.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,4
1,4,9,0,0.07,5.0,10.5,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,2
9,1,0,0,0.64,-1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,2,0,0,0.14,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,3,1,0,0.07,-1,7.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,2,0,0,0.14,-1,7.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,0,0,0.07,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,3,0,0,0.14,-1,7.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,1,0,0,0.07,-1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,7.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
32,1,0,0,2.29,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
2,2,0,0,0.06,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.03,-1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,2,0,0,0.03,-1,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
12,2,0,0,0.38,-1,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
13,4,59,0,0.41,0.212,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,9,400,0,0.08,0.021,6.78,0.889,0.0,0.111,0.0,0.0,0.0,0.0,0,0,2
2,2,0,0,0.06,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,4,0,0,0.03,-1,4.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,7,27,0,-1,-1,7.0,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.03,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,2,0,0,0.03,-1,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
2,5,3,0,0.06,-1,5.6,0.6,0.0,0.0,0.2,0.0,0.2,0.0,0,0,2
28,4,14,0,0.88,-1,2.5,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0,0,2
1,2,0,0,0.03,-1,9.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,4,27,0,0.03,-1,5.75,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0,0,1
3,2,0,0,0.21,-1,10.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
18,4,48,0,1.29,0.219,10.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1,7,88,0,0.06,0.023,9.29,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
13,2,0,0,0.93,-1,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
14,2,0,0,1.0,-1,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,1,0,0,0.07,-1,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,1,0,0,0.07,-1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
25,2,0,0,1.79,-1,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
40,5,143,0,1.6,0.227,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
11,7,143,0,0.28,0.419,6.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
5,9,747,0,0.12,0.02,6.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,12,747,0,0.09,0.117,6.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,3,4,0,0.07,-1,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
3,3,0,0,0.21,-1,6.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,19,0,0.07,-1,6.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4
1,7,1,0,1.0,-1,7.71,0.857,0.0,0.143,0.0,0.0,0.0,0.0,0,0,2
1,5,6,0,0.07,0.167,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,5,6,0,0.07,-1,8.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4
1,3,2,0,0.07,-1,4.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2
1,2,0,0,0.07,-1,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
3,3,4,0,0.21,-1,8.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,2
1,3,1,0,0.07,-1,6.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,6.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,8.33,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,4
1,2,0,0,0.07,-1,9.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0,0,4
1,3,1,0,0.07,-1,6.67,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0,0,1
